	Trial	RiskType	RewardType	ResponseType	Reward	Shock	SubjID
82	83	2	3	1.0	0.72	0	36
83	84	1	1	0.0	0.12	0	36
84	85	3	2	0.0	0.55	1	36
85	86	1	1	0.0	0.21	0	36
86	87	3	2	0.0	0.47	1	36
87	88	3	1	0.0	0.12	1	36
88	89	2	1	0.0	0.17	1	36
89	90	1	2	1.0	0.64	0	36
90	91	1	1	0.0	0.05	0	36
91	92	1	3	1.0	0.85	0	36
92	93	1	1	1.0	0.29	0	36
93	94	1	3	1.0	0.77	1	36
95	96	2	3	1.0	0.78	1	36
96	97	2	2	1.0	0.43	1	36
97	98	3	3	0.0	0.65	1	36
98	99	3	3	0.0	0.73	0	36
99	100	2	1	0.0	0.3	0	36
100	101	1	3	1.0	0.9	0	36
101	102	3	1	0.0	0.26	1	36
102	103	1	2	1.0	0.48	0	36
103	104	2	1	0.0	0.08	0	36
104	105	3	3	1.0	0.9	1	36
105	106	2	2	1.0	0.6	1	36
106	107	2	2	0.0	0.35	0	36
107	108	3	2	0.0	0.6	1	36
